Artikel;Netto;id;Name ES
24-2000012;30,50;269489;Acoplamiento fijo Storz A, DN100 abridado Ø113.5mm
24-2000014;99,80;269490;Acoplamiento de aspiración Storz F-150
24-2000018;116,30;269491;Acoplamiento ciego Storz F-150 incl. cadena
24-2000019;100,50;269492;Válvula de descarga térmica KWB-Comfort 
24-2000022;35,40;269493;Tubo de humos Ø130mm L=1.000mm
24-2000023;44,30;269494;Tubo de humos Ø150mm L=1.000mm
24-2000025;44,30;269495;Tubo de humos Ø180mm L=1.000mm
24-2000026;44,30;269496;Tubo de humos Ø200mm L=1.000mm
24-2000030;39,80;269497;Tubo de humos Ø130mm L=1.000mm
24-2000031;39,80;269498;Codo tubo de humos Ø150mm 0-90° con apertura de limpieza
24-2000033;60,00;269499;Codo tubo de humosØ180mm 0-90° con apertura de limpieza
24-2000034;39,80;269500;Codo tubo de humos  Ø200mm 0-90° con apertura de limpieza
24-2000037;17,90;269501;Brida tubo de humos Ø130mm
24-2000038;17,90;269502;Brida tubo de humos Ø150mm
24-2000040;18,10;269503;Brida tubo de humos Ø180mm
24-2000041;19,00;269504;Brida tubo de humos Ø200mm
24-2000043;73,80;269505;Reducción tubo de humos Ø200/Ø180mm
24-2000045;109,20;269506;Reducción para tubo de humos Ø150/Ø130mm
24-2000050;53,50;270262;Tubo de humos- DM180/200mm, negro
24-2000051;54,10;270508;Tubo de humos- DM200/200mm, negro
24-2000058;34,10;269507;Termostato de contacto SA2590 general
24-2000059;65,80;269508;Termostato sumergible DOPPEL
24-2000060;104,40;269509;Regulador de temperaturar Ovendrop 40-70° con sonda de contacto
24-2000062;93,70;269510;Válvula termostática 1", 55 grados Fabr.: Esbe
24-2000064;85,90;269511;Válvula termostática 5/4", 55 grados Fabr.: Esbe
24-2000066;94,80;269512;Válvula termostática 6/4", 55 grados Fabr.: Esbe
24-2000067;136,20;269513;Mezclador ESBE 3G50 2" para 2"aumento temp. retorno SET
24-2000068;82,30;269514;Mezclador ESBE 3G40 6/4" para aumento. temp. retorno 6/4" SET
24-2000070;81,20;269515;Mezclador ESBE VRG131 - 1" para aumento temp. retorno 1" SET
24-2000072;551,80;269516;Grupo aumento temp. retorno cpl. para USP 25-30kW
24-2000081;195,10;269517;Grupo válvula aumento temp. retorno con deriv. autom. 55°C
24-2000082;230,10;269518;Válvula de mezcla de tres vías DN25 - 1", PN16
24-2000083;45,70;269519;Boquillas rosc. triples DN 25 - 1" para válv. mezcla Oventrop
24-2000084;68,20;270543;Boquillas roscadas triples DN40-5/4" para válv. mezcla Oventrop
24-2000085;15,20;269520;Boquillas rosca interior de 1" aumento temp. retorno 2 uds.
24-2000086;257,20;269521;Válvula de mezcla de tres vías DN40-6/4", PN16
24-2000088;457,70;269522;ESBE motor 99K de 3 puntos de control continuo
24-2000089;159,00;269523;Servomotor ESBE 96 para aumento temp. retorno SET
24-2000090;5,70;269524;Vaina de comprobación para Esbe 96
24-2000091;127,90;269525;Pieza termostática 55°C para Thermovar 1" y 5/4" Nr.4812
24-2000092;72,80;269526;Pieza termostática 55°C para Thermovar 1" y 5/4" Nr.4802
24-2000094;72,10;269527;Pieza termostática 55°C para ESBE 1"- 6/4"
24-2000095;46,50;269528;Pieza termostática 55°C Künzle 5/4"
24-2000097;2,00;269529;Tapón ciego negro 3/4"
24-2000099;5,00;269530;Pieza manguera 3/4" latón para dispositivo de descarga térmica
24-2000100;25,00;269531;Caperuza 2" galv. fig.300
24-2000101;3,30;269532;Tapón 3/4" vz Fig.300
24-2000104;5,60;269533;2/3- racor 3/4" anillo retén para mirilla
24-2000109;2,30;269534;Boquilla acodada 90° 3/4" bidón
24-2000110;2,30;269535;Contratuerca para boquilla acodada
24-2000111;1,50;269536;Sellado para boquilla acodada para bidón
24-2000112;19,50;269537;Vaina de protección para sensor gases de escape Niro G1/2"
24-2000113;5,90;269538;Vaina de inmersión termostato de seguridad incluído pasador
24-2000114;0,60;269539;Grapa de empalme para vaina de inmersión
24-2000116;8,60;269540;Vaina de inmersión 1/2"x150mm
24-2000117;3,10;269541;Junta AD 95 x ID 61 x 2mm
24-2000118;1,10;269542;Resorte corrugado para vaina de inmersión
24-2000119;17,40;269543;Termómetro 0-120°C KWB
24-2000120;186,70;269544;Bomba UPS25/40 - 180 
24-2000122;137,30;269545;Bomba UPS25/30 - 180
24-2000123;310,80;269546;Bomba UPS25/60 - 180 
24-2000124;431,50;269547;Bomba UPS25/40 - 130 tamaño 130mm
24-2000140;745,80;269548;Depósito de inercia KWB EmpaEco 800 l sin aislamiento
24-2000166;1,20;269549;Cierre agujero inspección VE 100 pieza
24-2000172;20,80;269550;Vaina de inmersión 1/2", d=16 x 120mm
24-2000173;1.829,80;269551;Depósito de inercia KWB para módulo de agua fresca, 1000 litros
24-2000174;398,40;269552;Aislamiento de espuma suave amortiguación KWB, 1000 litros
24-2000175;1.741,20;269553;Módulo de agua fresca KWB 30l/min
24-2000181;327,30;269554;Barra de distribución doble, fundición roja
24-2000182;430,30;269555;Grupo de valvulería solar Regusol-130 línea de bomba
24-2000183;73,80;269556;Juego de conexión para barra de distribución
24-2000209;18,30;269557;Panel para módulo de agua fresca KWB 30l/min
24-2000214;17,60;269558;Termómetro para grupo Oventrop
24-2000217;51,10;269559;Juego de conexión para grupo solar
24-2000218;123,90;269560;Juego de reparación caudalímetro para KWB-FWM 30l/min
24-2000219;13,10;269561;Carcasa para placa de circuitos, KWB-FWM 30l/min
24-2000230;23,80;269562;Adaptador para mezclador de latón ESBE de 2"
24-2000231;152,90;269563;Termostato para FWM
24-2000232;64,70;269564;Tapa aislam. espuma blanda dep. inercia KWB, 1000 litros
24-2000233;187,30;269565;Recipiente de expansión Solar 35 litros
24-2000234;181,70;269566;Recipiente de expansión Solar 25 litros
24-2000237;31,80;269567;Juego de racores 1" Solar
24-2000243;122,60;269568;Perfil de soporte para fijar dos colectores
24-2000244;29,00;269569;Perfil de sujeción para unir 2 perfiles de soporte
24-2000245;153,30;269570;J. bás. montaje estribo techo 0 grados 2 primeros colectores
24-2000246;58,00;269571;Juego de ampliación montaje estribo de techo 0 grados
24-2000249;62,50;269572;Perfil de soporte para fijar un colector
24-2000250;63,60;269573;Tornillos de doble rosca juego de ampliación 0 grados
24-2000251;156,80;269574;Tornillos de doble rosca juego básico 0 grados
24-2000252;113,40;269575;Tornillos de doble rosca juego de ampliación 45 grados
24-2000253;252,10;269576;Tornillos de doble rosca juego básico 45 grados
24-2000263;116,80;270887;
24-2000265;261,10;269577;Juego de aumento de temperatura de retorno 1 1/2"
24-2000266;265,70;269578;Juego de aumento de temperatura de retorno 5/4"
24-2000267;238,40;269579;Juego de aumento de temperatura de retorno de 1"
24-2000268;147,60;269580;Servomotor Belimo
24-2000269;10,30;269581;Juego de montaje universal para mezclador Belimo
24-2000284;275,90;269582;Fijación KWB EasySun DB 0 grados
24-2000287;538,10;269583;Fijación KWB MultiSun DB 0 grados
24-2000289;552,80;269584;Fijación KWB MultiSun SS 0 grados
24-2000291;144,30;269585;Fijación KWB FlexiSun DB 0 grados
24-2000293;188,50;269586;Fijación KWB FlexiSun SS 45 grados
24-2000295;168,10;269587;Bomba para FWS
24-2000297;68,20;269588;Tubo abridado con válvula de cierre DN25, L=130mm
24-2000298;314,60;269589;Mezclador de tres vías 1 1/2"
24-2000299;76,10;269590;Bomba Grundfos UPS25/40
24-2000300;64,20;269591;Grupo de seguridad con válvula de seguridad, 6 bar
24-2000301;186,30;269592;Bomba Grundfos UPS25/60
24-2000302;174,90;269593;Servomotor Lineg (230V), Oventrop
24-2000306;28,30;269594;Juego de piezas pequeñas para fijación Solar
24-2000307;151,10;269595;Juego de piezas de repuesto de fijación para Solar
24-2000310;51,10;269596;Tapa verde para 24-2000184/24-2000177
24-2000311;41,60;269597;Placa de circuitos para KWB-FWM 30l/min
24-2000315;85,00;269598;Tubo DN100 con brida
24-2000316;12,60;269599;Cubierta de apoyo 2m 63mm
24-2000318;797,00;269600;Grupo aumento temp. retorno 5/4" M3-180 DN32
24-2000333;598,20;269601;Aislamiento 100mm para KWB EmpaEco 1.000 litros
24-2000336;1.740,20;269602;Acumul. capas KWB EmpaCompact 825 l dos registros
24-2000348;20,50;269603;Vaina de inmersión Caleffi
24-2000349;51,10;269604;Conexión fija DN20
24-2000352;556,30;269605;Aislamiento 100mm para KWB EmpaCompact 825 litros
24-2000353;597,80;269606;Aislamiento 100mm para KWB EmpaCompact 1.000 litros
24-2000356;1.913,80;269607;Acumul. capas KWB EmpaCompact 1.000 l dos registros
24-2000357;2.598,30;269608;Acumul. capas KWB EmpaCompact 1.500 l dos registros
24-2000358;720,30;269609;Aislamiento 100mm para KWB EmpaCompact 1.500 litros
24-2000359;599,50;269610;Interc. calor de repuesto módulo de agua fresca KWB 30l/min
24-2000364;711,90;269611;Bomba Wilo Stratos ECO 25/1-5 P 130mm
24-2000365;97,40;269612;Bomba Wilo RS 25-4 180mm
24-2000366;168,60;269613;Bomba Wilo RS 30/6-3 P 180mm
24-2000367;93,10;269614;Grupo de válvulas de mezcla de 3 vías Oventrop
24-2000368;28,10;269615;Espiga roscada 1" IG con tuerca de sombrerete G 1 1/2" x4
24-2000369;85,30;269616;Espiga roscada 5/4" IG con tuerca de sombrerete G 2" x4
24-2000371;113,50;269617;Mezclador de tres vías de fundición gris 1" para Belimo
24-2000372;122,60;269618;Mezclador de tres vías de fundición gris 5/4" para Belimo
24-2000373;136,20;269619;Mezclador de tres vías de fundición gris 1 1/2" para Belimo
24-2000374;199,80;269620;Mezclador de tres vías de fundición gris 2" para Belimo
24-2000379;102,60;269621;Aislamiento para 24-2000347
24-2000384;56,80;269622;Llave esférica para bomba con válvula de cierre Regusol
24-2000385;401,90;269623;
24-2000386;15,30;269624;Soporte mural para distribuidor doble
24-2000387;318,80;269625;Grupo de carga para acumulador de agua sanitaria
24-2000393;159,00;269626;Válvula giratoria 2 vías con accionam. kvs 4 R 3/4" IG DN 20
24-2000394;159,00;269627;Válvula giratoria 2 vías con accionam. kvs 6,3 R 3/4" IG DN 20
24-2000396;216,90;269628;Reg. tiro bajo consumo 130mm con puerta seg. explosión
24-2000397;110,80;269629;Pieza en T para tubo de humos DM130/130/130mm, gris
24-2000398;76,40;269630;Tubuladura soldadura tubo de humo DM130/130mm, gris
24-2000401;562,00;269631;Aislamiento 100mm para KWB EmpaEco 800 litros
24-2000406;124,90;269632;Ánodo protector para EmpaTherm 300 litros
24-2000408;125,10;269633;Ánodo protector para EmpaTherm 500 litros
24-2000409;39,80;269634;Tubo de humos con manguito Ø180mm, L=500mm, gris
24-2000415;62,50;269635;Juego de conexión para módulo de agua fresca
24-2000416;48,70;269636;Juego de juntas VLD módulo de agua fresca
24-2000417;97,70;269637;Adaptador circulación 3/4" incl. dispositivo antirretorno FWM
24-2000418;51,10;269638;Tapones aislamiento EmpaCompact + Eco Register
24-2000419;51,10;269639;Tapones aislamiento EmpaCompact + Eco
24-2000420;204,40;269640;Juego de llaves esféricas 1" maneta de aletas FWM roja y azul
24-2000423;28,10;269641;Juego de juntas VLD módulo de agua fresca, 17 uds.
24-2000424;142,00;269642;Mezclador de tres vías para Regumat M3 DN 25
24-2000425;168,50;269643;Mezclador de tres vías para Regumat M3 DN 32
24-2000426;9,70;269644;Tapa de cierre STORZ A-110 con respiradero
24-2000430;18,40;269645;Juego de racores anulares DN 25 de latón para Regusol L 130
24-2000431;303,10;269646;Kit de conexión KWB Easyfire 8-35 KW
24-2000435;779,80;269647;Grupo de carga depósito de inercia DN 25
24-2000438;669,80;269648;KWB FlexiSun FK8250N
24-2000439;693,00;269649;KWB FlexiSun FK8250L
24-2000441;701,60;269650;Estación Regusol L-130 DN25
24-2000442;227,00;269651;Recipiente de expansión Solar 50 litros
24-2000446;282,80;269652;Válvula de inversión
24-2000447;142,50;269653;
24-2000448;146,50;269654;
24-2000449;94,80;269655;
24-2000450;98,70;269656;
24-2000451;74,70;269657;
24-2000452;78,10;269658;
24-2000488;499,50;269659;Aislamiento para EmpaWell 500l
24-2000489;574,50;269660;Aislamiento para EmpaWell 800l
24-2000490;2.741,30;269661;KWB EmpaWell 500l
24-2000491;3.252,20;269662;KWB EmpaWell 800l
24-2000492;94,80;269663;Perfil de soporte para fijar un colector plano
24-2000501;68,90;270970;Racores para juego de conexión KWB EF 8-35 KW
24-2000502;482,50;269664;Grupo de valvulería solar de dos vías Regusol L-130 DN25
24-2000503;51,10;269665;Grifo de bloqueo bomba de circulación
24-2000504;2,30;269666;Junta Solar DN 20
24-2000505;725,50;269667;
24-2000506;1.035,30;269668;Grupo de aumento temperatura de retorno 5/4"
24-2000507;510,80;269669;Grupo de carga de acumulador de agua caliente sanitaria S-180
24-2000508;650,50;269670;Grupo de carga depósito de inercia DN 25
24-2000509;871,80;269671;
24-2000510;1.707,20;269672;
24-2000512;122,50;269673;Válvula de 1" DK para módulo de agua fresca
24-2000514;25,60;269674;Termómetro para EmpaTherm 300l
24-2000518;134,90;269675;Tubo transversal para Regusol L 130
24-2000529;73,80;269676;Aislamiento para Regumat 180
24-2000530;20,00;269677;Termómetro de repuesto para Regumat DN 25
24-2000532;66,50;269678;Válvula regul. ramal con indicador de caudal para Regumat
24-2000536;1.854,80;269679;Acumulador estratificado KWB EmpaCompact 825 l
24-2000537;2.598,80;269680;Acumulador estratificado KWB EmpaCompact 1.000 l
24-2000538;2.634,70;269681;Acumulador estratificado KWB EmpaCompact 1.500 l
24-2000540;563,10;269682;Aislamiento 100mm para KWB EmpaCompact 825 litros
24-2000541;609,60;269683;Aislamiento 100mm para KWB EmpaCompact 1.000 litros
24-2000542;737,80;269684;Aislamiento 100mm para KWB EmpaCompact 1.500 litros
24-2000543;17,00;269685;Barra de montaje para aislamientos de dep. inercia
24-2000545;51,10;269686;Aislamiento para grupos Oventrop de longitud 130
24-2000546;210,60;269687;Wilo Yonos Para RS 15/6 RKA (bomba de 130 mm de longitud)
24-2000547;215,40;269688;Wilo Yonos Para RS 25/6 RKC (bomba de 130 mm de longitud)
24-2000548;215,40;269689;Wilo Yonos Para RS 25/6 RKA (bomba de 180 mm de longitud)
24-2000549;241,50;269690;Wilo Yonos Para RS 30/6 RKA (bomba de 180 mm de longitud)
24-2000550;258,90;269691;Aislamiento de EPP para FWS
24-2000551;701,60;269692;Grupo de valvulerías solares Regusol LH-130 DN25
24-2000554;72,50;270344;Aislamiento para Regumat 180 DN25 sin grifo esférico para bomba
24-2000555;105,60;269693;
24-2000558;64,90;270411;
24-2000559;94,80;269694;
24-2000560;12,60;269695;
24-2000562;12,60;269696;
24-2000563;12,00;269697;
24-2000564;17,00;269698;
24-2000565;0,70;269699;
24-2000566;35,80;269700;
24-2000567;51,10;269701;
24-2000568;97,70;269702;
24-2000580;299,20;269703;Wilo Tex ST 25/1-7 PWM (bomba de 130 mm de longitud)
24-2000582;62,50;269704;
24-2000584;51,10;269705;Tapones de aislamiento EmpaCompact + Eco
24-2000587;68,20;269706;
24-2000590;231,70;269707;Bomba Wilo Yonos Para ST 25/7-PWM2
24-2000593;672,00;269708;Módulo de cambio para FWM 30l/min
24-2000597;78,80;270541;
24-2000602;834,30;269709;Depósito de inercia KWB EmpaEco 600l
24-2000603;340,50;269710;Aislamiento 100mm para KWB EmpaEco 600l
24-2000605;1.033,00;269711;Depósito de inercia KWB EmpaEco 800l
24-2000606;397,30;269712;Aislamiento 100mm para KWB EmpaEco 800l
24-2000608;1.118,20;269713;Depósito de inercia KWB EmpaEco 1.000l
24-2000609;431,50;269714;Aislamiento 100mm para KWB EmpaEco 1.000l
24-2000611;1.634,60;269715;Depósito de inercia KWB EmpaEco 1.500l
24-2000612;522,20;269716;Aislamiento 100mm para KWB EmpaEco 1.500l
24-2000614;2.446,20;269717;Depósito de inercia KWB EmpaEco 2.000l
24-2000615;681,00;269718;Aislamiento 100mm para KWB EmpaEco 2.000l
24-2000617;3.672,20;269719;Depósito de inercia KWB EmpaEco 3.000l
24-2000618;970,60;269720;Aislamiento 100mm para KWB EmpaEco 3.000l
24-2000621;357,50;269721;Aislamiento 100mm para KWB EmpaCompact 600l
24-2000624;408,70;269722;Aislamiento 100mm para KWB EmpaCompact 800l
24-2000627;454,00;269723;Aislamiento 100mm para KWB EmpaCompact 1.000l
24-2000629;2.383,70;269724;Acumulador estratificado KWB EmpaCompact 1.500l
24-2000630;545,00;269725;Aislamiento 100mm para KWB EmpaCompact 1.500l
24-2000633;408,70;269726;Aislamiento 100mm KWB EmpaCompact Basic 800l
24-2000636;442,80;269727;Aislamiento 100mm KWB EmpaCompact Basic 1.000l
24-2000639;1.367,80;269728;Depósito de inercia KWB EmpaEco Solar 1.000l
24-2000640;431,50;269729;Aislamiento 100mm para KWB EmpaEco Solar 1.000l
24-2000642;1.912,80;269730;Depósito de inercia KWB EmpaEco Solar 1.500l
24-2000643;522,20;269731;Aislamiento 100mm para KWB EmpaEco Solar 1.500l
24-2000645;149,90;269732;Recipiente de expansión 15 litros
24-2000646;75,00;270698;
24-2000647;420,00;270566;Juego de bombas de circulación para módulo de agua fresca KWB
24-2000661;128,30;269733;
24-2000662;71,70;271014;
24-2000663;54,60;269734;Juego de tapones de aislamiento hasta 2"
24-2000664;10,80;270839;
24-2000665;75,50;269735;Tapa para aislamiento de acumulador D=810
24-2000666;85,30;269736;Tapa para aislamiento de acumulador D=970
24-2000667;112,40;269737;Tapa para aislamiento de acumulador D=1210
24-2000671;159,00;269738;Caja electrónica para bomba HE (FWM)
24-2000673;425,80;269739;Bomba de circulación (FWM)
24-2000674;198,80;269740;Interruptor de caudal FW7 (FWM)
24-2000675;244,00;269898;Regulador de caudal (FWM)
24-2000676;46,80;269741;Grifo esférico (FWM)
24-2000677;20,10;270071;Tubo ondulado de acero inoxidable DN16 235mm (FWM)
24-2000678;66,90;269742;Regulador de temperatura 40-70°C (FWM)
24-2000679;374,60;269743;Bomba Wilo Yonos Para (FWM)
24-2000680;417,70;269744;Intercambiador de calor (FWM)
24-2000681;34,60;269891;Tubo ondulado de acero inoxidable DN20 250mm (FWM)
24-2000682;125,50;270909;Aislamiento (FWM)
24-2000685;68,20;269745;Tapa EmpaWell 500l
24-2000967;30,10;269746;
24-2000968;903,60;269747;Aumento de la temperatura de retorno prefabricado DN 32
24-2000969;903,60;269748;Aumento de la temperatura de retorno prefabricado DN 32
24-2000970;1.369,00;269749;Aumento de la temperatura de retorno prefabricado DN 50
24-2000971;1.849,20;269750;Aumento de la temperatura de retorno prefabricado DN 50
24-2000972;1.708,40;269751;Aumento de la temperatura de retorno prefabricado DN 50
24-2000974;160,40;270088;
24-2000975;160,40;270087;
24-2000983;588,00;270947;
24-2001052;41,80;269752;
24-2001054;277,40;270002;
24-2001055;55,70;270398;
24-2001081;14,50;270010;
24-2001084;284,00;270215;
24-2001085;578,70;270816;
24-2001092;461,80;270707;Grupo de aumento de la temperatura de retorno DN 25/1“
24-2001098;173,30;271071;
24-2001105;744,10;270252;
24-2001106;680,60;270253;
24-2001108;44,80;270258;
24-2001109;123,90;270966;
24-2001110;15,80;270967;
24-2001111;452,20;270315;
24-2001112;63,50;270332;
24-2001113;5,60;270331;
24-2001114;48,70;270499;
24-2001115;3,30;270500;
24-2001116;44,30;270496;
24-2001117;216,30;270498;
24-2001118;17,30;270501;
24-2001119;13,00;270502;
24-2001120;0,70;270503;
24-2001121;13,00;270504;
24-2001122;37,90;270505;
24-2001123;23,80;270497;
24-2001124;21,60;270506;
24-2001126;46,80;270334;
24-2001127;55,70;270335;
24-2001144;1.002,50;270635;
24-2001145;13,00;270407;
24-2001158;434,70;271077;
24-2001163;154,80;271033;
24-2001164;65,60;271034;
24-2001195;120,00;270568;
24-2001198;20,50;270610;
24-2001202;367,50;270959;
24-2001203;438,10;270644;
24-2001204;486,70;270808;
24-2001205;616,50;270677;
24-2001206;787,50;270919;
